number,state,value,hedge_ratio,rebalance_threshold,score,target_final_nav,target_net_pnl,target_annualized_return,target_annualized_volatility,target_sharpe,target_max_drawdown,target_turnover,target_number_of_rebalances,target_total_costs,target_average_health_factor,target_average_idle_ratio,plain_lp_final_nav,plain_lp_net_pnl,plain_lp_annualized_return,plain_lp_annualized_volatility,plain_lp_sharpe,plain_lp_max_drawdown,plain_lp_turnover,plain_lp_number_of_rebalances,plain_lp_total_costs,plain_lp_average_health_factor,plain_lp_average_idle_ratio,fixed_hedge_final_nav,fixed_hedge_net_pnl,fixed_hedge_annualized_return,fixed_hedge_annualized_volatility,fixed_hedge_sharpe,fixed_hedge_max_drawdown,fixed_hedge_turnover,fixed_hedge_number_of_rebalances,fixed_hedge_total_costs,fixed_hedge_average_health_factor,fixed_hedge_average_idle_ratio,buy_hold_final_nav,buy_hold_net_pnl,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_turnover,buy_hold_number_of_rebalances,buy_hold_total_costs,buy_hold_average_health_factor,buy_hold_average_idle_ratio
220,TrialState.COMPLETE,0.5273326244960941,0.813965755700711,0.0698772781241103,0.5273326244960941,103202.79235332018,3277.792353320183,0.03289410844435037,0.06465525758964005,0.5328522044026154,-0.02650730541359947,26982.24953614526,15.0,251.98224953614528,2.0529567246671605,0.20338990304895294,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105961.15001352907,6036.15001352907,0.06057768612155501,0.07204013876000792,0.8523450083055749,-0.04645592888287198,0.0,0.0,0.0,2.399374058955115,0.19440322627708043,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
221,TrialState.COMPLETE,0.6210015606691726,0.8376351306588603,0.06968725770777542,0.6210015606691726,103733.34357411324,3808.3435741132416,0.03821869894081953,0.06345862141618118,0.6227076200815505,-0.02242735067704471,22087.293707750116,13.0,217.08729370775012,2.0065662193831577,0.2099259166291795,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106007.60906893597,6082.60906893597,0.06104397809570017,0.07042094928239333,0.876544266196079,-0.04306187874455791,0.0,0.0,0.0,2.3315740322040948,0.19995839518420352,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
222,TrialState.COMPLETE,0.6235596711627887,0.8370124287047195,0.06997627945700598,0.6235596711627887,103744.63423225287,3819.6342322528653,0.0383320123415698,0.06336453315294578,0.6252595858418297,-0.022436290770691536,22131.57238409896,13.0,217.13157238409897,2.008063659919668,0.20976085381540457,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106006.38680832948,6081.38680832948,0.061031710720906185,0.07046139772529364,0.8759175091750542,-0.04315117530994428,0.0,0.0,0.0,2.3333086249727164,0.1998123054161889,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
223,TrialState.COMPLETE,0.5267222130855485,0.8486756948088587,0.06748122584994123,0.5267222130855485,103130.44187572008,3205.4418757200765,0.0321680078087343,0.06304967276087133,0.5336412186881164,-0.023371633669662106,29353.308492517965,17.0,284.35330849251795,1.9778067449947414,0.20959518344068132,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106029.27986431945,6104.279864319455,0.06126147986782238,0.06972371363428502,0.8875473939754964,-0.041478599700828234,0.0,0.0,0.0,2.301242195401796,0.20254806929677693,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
224,TrialState.COMPLETE,0.5299649771499538,0.8268978161287199,0.07077045311110337,0.5299649771499538,103187.9265635802,3262.9265635802003,0.0327449170637506,0.06395314522356091,0.5357366268076905,-0.02433778447545598,27410.935975398057,15.0,252.41093597539805,2.020850024296639,0.20658871699110187,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105986.53350223596,6061.533502235965,0.06083245053127251,0.0711348731360922,0.8656558729756468,-0.044601592819775826,0.0,0.0,0.0,2.361849651810019,0.19743892047014885,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
225,TrialState.COMPLETE,0.5736776883628494,0.8360971936410556,0.07289434798186041,0.5736776883628494,103438.06777898042,3513.0677789804176,0.03525531380047875,0.06352222075976624,0.5771540569278969,-0.022794390828389632,24142.10981071301,13.0,219.142109810713,2.001999432753045,0.20916016126895498,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106004.59035377137,6079.590353771375,0.06101368037583477,0.07052106330080873,0.8749952023650864,-0.043282421177320174,0.0,0.0,0.0,2.3358627848050495,0.19959757994672456,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
226,TrialState.COMPLETE,0.4034131621659539,0.8497658122932288,0.06576661952172111,0.4034131621659539,102375.23215643992,2450.232156439917,0.024588898205889054,0.06300197243989133,0.4170304247954869,-0.023128314293823005,38761.451459092415,23.0,383.7614514590924,1.9747381275039264,0.20929310199318146,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.41958404976,6106.419584049756,0.06128295545136786,0.06965693948214116,0.8886217835763534,-0.04132226634779035,0.0,0.0,0.0,2.2982900592759523,0.20280371487476798,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
227,TrialState.COMPLETE,0.6060014907693599,0.8272208221149251,0.07683677118441122,0.6060014907693599,103651.37740560585,3726.3774056058464,0.03739608490778212,0.06379485187207888,0.6073376176761269,-0.024637801758250255,20998.29966808879,11.0,185.9982996680888,2.01869707045187,0.20801594462064024,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105987.16750938803,6062.167509388033,0.060838813821763926,0.07111289107546907,0.8659857866013149,-0.044555275379063675,0.0,0.0,0.0,2.360927417316332,0.19751472620467825,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
228,TrialState.COMPLETE,0.6126576378483722,0.816669274635967,0.06853499586675749,0.6126576378483722,103736.12089277455,3811.1208927745465,0.038246572195249184,0.06449363782424682,0.6141581537492945,-0.02584546894363937,21690.936027414118,13.0,216.69093602741412,2.058258103536992,0.20464533717149627,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105966.45657258388,6041.456572583877,0.06063094602010599,0.07184686752671203,0.8551429368653385,-0.04606827878356745,0.0,0.0,0.0,2.3914311212168995,0.19503796669400442,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
229,TrialState.COMPLETE,0.5243908824869216,0.835727797414174,0.07213937531937324,0.5243908824869216,103130.80185239836,3205.801852398363,0.03217162048764144,0.06347774452527936,0.5305243902814109,-0.022856366259751293,27847.131569659752,15.0,252.84713156965975,1.9966775444717018,0.20903731467194864,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106003.86529027489,6078.865290274887,0.0610064031839046,0.07054521724714478,0.8746225813567781,-0.04333539290733712,0.0,0.0,0.0,2.3368952488464387,0.19951091313046934,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
230,TrialState.COMPLETE,0.45972451045186713,0.8498904189079899,0.06350193807952298,0.45972451045186713,102727.35721160067,2802.357211600669,0.02812272455467224,0.06305973860671239,0.4713007165130016,-0.024273928922080135,36450.87265429647,23.0,381.45087265429646,1.9647553360868386,0.20967468617984902,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.66416615769,6106.664166157687,0.061285410232515325,0.06964933075938058,0.8887444457635193,-0.04130439650834483,0.0,0.0,0.0,2.297953095665522,0.2028329360182138,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
231,TrialState.COMPLETE,0.6221638967623725,0.8339515274578606,0.0695584514476296,0.6221638967623725,103744.83654477092,3819.836544770922,0.03833404275668295,0.06353337904262833,0.6237975464707364,-0.02295058173722453,22000.320154759647,13.0,217.00032015475966,2.0138614805197546,0.2091992400946921,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106000.37876710008,6075.3787671000755,0.06097141025287045,0.07066194350935007,0.8728278827309419,-0.043590110255597,0.0,0.0,0.0,2.3418727045916556,0.19909415392705457,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
232,TrialState.COMPLETE,0.621140803105274,0.8380571341737967,0.06938000562943135,0.621140803105274,103733.12435574213,3808.1243557421258,0.03821649885867684,0.06343833935087352,0.6228529874938392,-0.022356493403405953,22098.421363741294,13.0,217.0984213637413,2.00555581333445,0.21003053211219666,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106008.43739180964,6083.437391809639,0.061052291664310365,0.07039360501737503,0.8769686655901292,-0.043001362545873945,0.0,0.0,0.0,2.330399968531342,0.2000573980895872,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
233,TrialState.COMPLETE,0.5805983275755209,0.8270872994466679,0.06725057886056708,0.5805983275755209,103505.97350460588,3580.9735046058777,0.03593681297749374,0.06393779162431158,0.5841098830641958,-0.026957451352095707,24492.53240129404,15.0,249.49253240129403,2.0240304357692835,0.2060551848616747,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105986.90542654693,6061.905426546931,0.060836183395193366,0.07112197415104148,0.8658494250461491,-0.04457442186932925,0.0,0.0,0.0,2.361308558857898,0.19748339009461474,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
234,TrialState.COMPLETE,0.5728072879800271,0.8378491073318018,0.07465292712640892,0.5728072879800271,103427.93720999997,3502.9372099999746,0.0351536439161495,0.06342660387682587,0.5763800311241263,-0.022500462169936175,24283.740764743547,13.0,219.28374076474356,1.999496741073443,0.20934617993495364,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106008.02906963814,6083.029069638142,0.061048193486517466,0.07040707756179997,0.876759493435804,-0.043031194050739074,0.0,0.0,0.0,2.3309785759939463,0.20000859473544746,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
235,TrialState.COMPLETE,0.5674439893629731,0.8135246765650097,0.07113030472189993,0.5674439893629731,103457.78680633729,3532.786806337288,0.03545321305263349,0.06472893734416668,0.5705443432781789,-0.026581299881834886,23490.333689349725,13.0,218.4903336893497,2.0575480444716976,0.2035725094534731,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105960.28424837727,6035.284248377269,0.0605689967693801,0.07207186998303781,0.8518878427363593,-0.04651917354140589,0.0,0.0,0.0,2.4006749584442573,0.1942996627499219,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
236,TrialState.COMPLETE,0.5827309438479683,0.8494618093294835,0.0692789539207373,0.5827309438479683,103468.26032156085,3543.260321560854,0.0355583248121325,0.06291698923547052,0.5867484595195306,-0.023468186503180388,25313.566615958738,15.0,250.31356661595873,1.9712322606473571,0.21139948812228224,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106030.82287667744,6105.822876677441,0.06127696651781678,0.06967552311976587,0.888322397704397,-0.0413658633815297,0.0,0.0,0.0,2.299112564751647,0.20273242348915577,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
237,TrialState.COMPLETE,0.5247419839641274,0.8251649717910711,0.06579231343835704,0.5247419839641274,103168.01751328299,3243.01751328299,0.032545112184412694,0.06416507569097668,0.5311646741810185,-0.027274821051607834,28550.834856275993,17.0,283.55083485627597,2.033363223741066,0.20389254005487847,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105983.13221634494,6058.132216344937,0.060798313110321356,0.07125333020286835,0.8638836698151642,-0.04485007284214204,0.0,0.0,0.0,2.366809530059133,0.19703222782218013,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
238,TrialState.COMPLETE,0.5741758568791719,0.8381838569105847,0.07328514472149576,0.5741758568791719,103436.2448998588,3511.2448998587934,0.0352370194746372,0.06342200408158052,0.5776869852331462,-0.022444299033468673,24202.361721823454,13.0,219.20236172182345,1.9970154442790344,0.20967652485176705,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106008.68612751395,6083.686127513953,0.06105478813209886,0.07038540451763672,0.8770960518450243,-0.04298319021379171,0.0,0.0,0.0,2.3300476417006735,0.20008712723137817,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
239,TrialState.COMPLETE,0.61732273176265,0.8270657337919964,0.06853238915286172,0.61732273176265,103738.83406384001,3813.8340638400114,0.03827380166443839,0.06399237186346049,0.6188753865177967,-0.02420197968475024,21808.593156200215,13.0,216.8085931562002,2.0322089148132614,0.20730533699912174,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105986.86309674525,6061.863096745248,0.060835758546950114,0.07112344168395236,0.86582739868243,-0.044577514276447294,0.0,0.0,0.0,2.3613701297377845,0.19747832889017597,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
240,TrialState.COMPLETE,0.6238615998498521,0.849188284309311,0.07131144230645824,0.6238615998498521,103718.90514207387,3793.905142073869,0.03807379443142489,0.06285736035117441,0.6258380303368168,-0.020381358506843972,22554.64889185829,13.0,217.55464889185828,1.979438698681921,0.21270403859239548,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106030.28599245091,6105.28599245091,0.06127157800736893,0.06969226863553252,0.888052873782589,-0.0414050895243151,0.0,0.0,0.0,2.299853112898944,0.2026682788281457,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
241,TrialState.COMPLETE,0.6205253719826491,0.839112520613407,0.07110210997232443,0.6205253719826491,103722.25668884692,3797.2566888469155,0.038107430644015894,0.06330362273509477,0.6223834149816629,-0.022074458427477572,22335.131057919578,13.0,217.33513105791957,2.003420735106117,0.21018234247754058,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106010.50894026236,6085.508940262356,0.06107308302645387,0.07032545921561673,0.8780287828146397,-0.04285001737781757,0.0,0.0,0.0,2.3274689283368057,0.2003049877470349,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
242,TrialState.COMPLETE,0.6309458299979283,0.8495311018433757,0.06957415415921943,0.6309458299979283,103761.23085734455,3836.230857344548,0.03849857665529255,0.06282678178970073,0.6326238612357012,-0.0205197086881187,22171.008785620994,13.0,217.17100878562098,1.9707348333510388,0.21351440203682714,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106030.95888638408,6105.958886384076,0.061278331597466096,0.06967128470941023,0.888390653617603,-0.041355926154618694,0.0,0.0,0.0,2.298925036256236,0.20274867326107204,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
243,TrialState.COMPLETE,0.5333042435978166,0.8488946963547537,0.07249287332872537,0.5333042435978166,103162.64049271765,3237.640492717648,0.03249114905872208,0.0629305587611578,0.5395046530590233,-0.020647225381125622,28140.113225323767,15.0,253.14011322532377,1.9684849946526632,0.21202720746957596,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106029.7097280134,6104.709728013404,0.06126579425224277,0.06971026874474742,0.8877634197370189,-0.04144719283160836,0.0,0.0,0.0,2.3006485109313477,0.2025994285290607,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
244,TrialState.COMPLETE,0.2839589489960886,0.39317820038023116,0.06660752788812647,0.2839589489960886,103154.8653973092,3229.8653973092005,0.03241311915866718,0.11513117280085516,0.3346524617753866,-0.10676096172974026,10349.040138691365,6.0,100.34904013869136,4.377491509013317,0.09348270251991177,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105135.2138668524,5210.2138668523985,0.052288171262231176,0.1188750187191832,0.48818401176816717,-0.1139037597280993,0.0,0.0,0.0,4.967234493716553,0.09480538092620533,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
